gene_id	gene_name	sample1	sample2	fold_change	direction	total_fpkm	q-value	gene_description
XLOC_024588	-	Pre	Post	1.83	UP	16.20	0.697657	
XLOC_025265	CGI_10008957	Pre	Post	1.83	UP	13.95	0.388506	
XLOC_025959	CGI_10010482	Pre	Post	1.83	DOWN	15.94	0.436068	
XLOC_027938	-	Pre	Post	1.83	UP	7.45	0.417033	
XLOC_028159	-	Pre	Post	1.83	DOWN	41.57	0.912712	
XLOC_032036	-	Pre	Post	1.83	DOWN	21.77	0.360617	
XLOC_034534	-	Pre	Post	1.83	UP	3.09	0.600729	
XLOC_034831	tRNA-Gly	Pre	Post	1.83	UP	6.49	0.836203	
CGI_10000072	.	Pre	Post	1.82	UP	16.59	0.433436	
CGI_10001408	.	Pre	Post	1.82	DOWN	6.80	0.453327	
CGI_10001832	.	Pre	Post	1.82	DOWN	109.98	0.242423	
CGI_10002296	.	Pre	Post	1.82	UP	29.56	0.283273	
CGI_10002763	.	Pre	Post	1.82	UP	8.69	0.813714	
CGI_10003462	.	Pre	Post	1.82	DOWN	469.20	0.276926	
CGI_10003622	.	Pre	Post	1.82	DOWN	98.13	0.232325	
CGI_10003794	.	Pre	Post	1.82	DOWN	122.12	0.164766	
CGI_10003897	.	Pre	Post	1.82	DOWN	43.56	0.223227	
CGI_10003954	.	Pre	Post	1.82	DOWN	24.78	0.326955	
CGI_10004090	.	Pre	Post	1.82	DOWN	17.26	0.590179	
CGI_10004228	.	Pre	Post	1.82	DOWN	41.15	0.402133	
CGI_10004678	.	Pre	Post	1.82	UP	8.12	0.468408	
CGI_10004786	.	Pre	Post	1.82	DOWN	2.70	0.444789	
CGI_10004969	.	Pre	Post	1.82	UP	16.32	0.517999	
CGI_10005263	.	Pre	Post	1.82	UP	111.62	0.323593	
CGI_10005381	.	Pre	Post	1.82	DOWN	19.08	0.173002	
CGI_10005672	.	Pre	Post	1.82	UP	26.29	0.296973	
CGI_10006292	.	Pre	Post	1.82	UP	9.68	0.236134	
CGI_10006556	.	Pre	Post	1.82	DOWN	56.41	0.192267	
CGI_10008421	.	Pre	Post	1.82	UP	72.56	0.277737	
CGI_10009528	.	Pre	Post	1.82	UP	17.58	0.405339	
CGI_10009746	.	Pre	Post	1.82	UP	6.93	0.667199	
CGI_10009791	.	Pre	Post	1.82	UP	70.71	0.248553	
CGI_10010995	.	Pre	Post	1.82	DOWN	9.29	0.58899	
CGI_10011006	.	Pre	Post	1.82	UP	108.86	0.35691	
CGI_10011515	.	Pre	Post	1.82	DOWN	1.84	0.757842	
CGI_10011588	.	Pre	Post	1.82	DOWN	19.20	0.351372	
CGI_10012129	.	Pre	Post	1.82	DOWN	8.11	0.417176	
CGI_10012403	.	Pre	Post	1.82	DOWN	9.93	0.46664	
CGI_10012454	.	Pre	Post	1.82	DOWN	111.48	0.585906	
CGI_10012697	.	Pre	Post	1.82	UP	9.72	0.466881	
CGI_10012902	.	Pre	Post	1.82	DOWN	5.40	0.40186	
CGI_10013945	.	Pre	Post	1.82	DOWN	7.68	0.421155	
CGI_10014070	.	Pre	Post	1.82	DOWN	15.48	0.434839	
CGI_10014715	.	Pre	Post	1.82	UP	224.95	0.24221	
CGI_10015114	.	Pre	Post	1.82	DOWN	32.26	0.372748	
CGI_10015157	.	Pre	Post	1.82	UP	2.25	0.763959	
CGI_10015724	.	Pre	Post	1.82	DOWN	1.58	0.639612	
CGI_10015926	.	Pre	Post	1.82	UP	13.17	0.308791	
CGI_10017504	.	Pre	Post	1.82	DOWN	6.24	0.32753	
CGI_10018097	.	Pre	Post	1.82	UP	5.00	0.463193	
CGI_10018655	.	Pre	Post	1.82	DOWN	4.92	0.568461	
CGI_10019230	.	Pre	Post	1.82	UP	27.30	0.256627	
CGI_10019235	.	Pre	Post	1.82	DOWN	209.69	0.190803	
CGI_10019815	.	Pre	Post	1.82	UP	12.43	0.36036	
CGI_10019994	.	Pre	Post	1.82	DOWN	4.78	0.808033	
CGI_10020264	.	Pre	Post	1.82	DOWN	23.57	0.202612	
CGI_10020386	.	Pre	Post	1.82	UP	573.56	0.203574	
CGI_10020406	.	Pre	Post	1.82	DOWN	75.73	0.238994	
CGI_10020994	.	Pre	Post	1.82	UP	67.52	0.242264	
CGI_10021719	.	Pre	Post	1.82	DOWN	9.57	0.528128	
CGI_10023775	.	Pre	Post	1.82	UP	23.39	0.234277	
CGI_10024157	.	Pre	Post	1.82	DOWN	671.98	0.233342	
CGI_10024490	.	Pre	Post	1.82	UP	10.17	0.603068	
CGI_10024696	.	Pre	Post	1.82	UP	32.71	0.223733	
CGI_10024769	.	Pre	Post	1.82	DOWN	5.08	0.625449	
CGI_10024850	.	Pre	Post	1.82	DOWN	3.99	0.39218	
CGI_10025525	.	Pre	Post	1.82	UP	15.54	0.587233	
CGI_10025997	.	Pre	Post	1.82	UP	6.71	0.285153	
CGI_10026247	.	Pre	Post	1.82	UP	20.41	0.350044	
CGI_10026468	.	Pre	Post	1.82	UP	23.91	0.458062	
CGI_10026471	.	Pre	Post	1.82	DOWN	49.11	0.377597	
CGI_10026510	.	Pre	Post	1.82	UP	221.06	0.286611	
CGI_10027169	.	Pre	Post	1.82	UP	2.30	0.8289	
CGI_10027306	.	Pre	Post	1.82	UP	3.78	0.595383	
CGI_10027521	.	Pre	Post	1.82	DOWN	8.98	0.221071	
CGI_10028379	.	Pre	Post	1.82	DOWN	20.61	0.437373	
CGI_10028569	.	Pre	Post	1.82	DOWN	26.38	0.185596	
CGI_10028701	.	Pre	Post	1.82	DOWN	288.09	0.220604	
XLOC_000053	-	Pre	Post	1.82	UP	73.81	0.627571	
XLOC_000381	-	Pre	Post	1.82	UP	25.17	0.716645	
XLOC_001077	-	Pre	Post	1.82	UP	98.18	0.725884	
XLOC_001201	-	Pre	Post	1.82	UP	125.83	0.713762	
XLOC_002355	CGI_10028544	Pre	Post	1.82	UP	2.25	0.565405	
XLOC_004828	-	Pre	Post	1.82	UP	10.07	0.821113	
XLOC_004876	-	Pre	Post	1.82	DOWN	3.63	0.73819	
XLOC_006304	tRNA-Pro	Pre	Post	1.82	UP	56.17	0.435433	
XLOC_007395	-	Pre	Post	1.82	DOWN	21.38	0.294814	
XLOC_010375	-	Pre	Post	1.82	UP	4.18	0.774274	
XLOC_011449	-	Pre	Post	1.82	UP	14.88	0.750244	
XLOC_013143	-	Pre	Post	1.82	UP	72.01	0.541233	
XLOC_014174	CGI_10009295	Pre	Post	1.82	DOWN	20.73	0.682269	
XLOC_014489	CGI_10008729	Pre	Post	1.82	DOWN	3.11	0.870726	
XLOC_016272	CGI_10020040	Pre	Post	1.82	UP	26.98	0.369722	
XLOC_018227	CGI_10011097	Pre	Post	1.82	UP	4.31	0.52764	
XLOC_020727	-	Pre	Post	1.82	DOWN	26.11	0.645369	
XLOC_021263	tRNA-Pseudo	Pre	Post	1.82	UP	6.07	0.643863	
XLOC_025218	-	Pre	Post	1.82	DOWN	5.54	0.789223	
XLOC_025595	-	Pre	Post	1.82	UP	3.85	0.773453	
XLOC_028776	-	Pre	Post	1.82	UP	32.86	0.268836	
XLOC_029593	-	Pre	Post	1.82	DOWN	15.93	0.616385	
XLOC_032945	CGI_10016451	Pre	Post	1.82	UP	16.24	0.817535	
XLOC_033305	CGI_10006915	Pre	Post	1.82	UP	52.37	0.233648	
XLOC_034002	-	Pre	Post	1.82	DOWN	3.09	0.667296	
CGI_10002257	.	Pre	Post	1.81	UP	1.79	0.592462	
CGI_10003090	.	Pre	Post	1.81	UP	4.99	0.646956	
CGI_10003994	.	Pre	Post	1.81	UP	12.27	0.408532	
CGI_10004255	.	Pre	Post	1.81	DOWN	4.69	0.640127	
CGI_10004488	.	Pre	Post	1.81	UP	7.21	0.48989	
CGI_10004963	.	Pre	Post	1.81	DOWN	6.03	0.442664	
CGI_10005340	.	Pre	Post	1.81	UP	9.25	0.390723	
CGI_10005876	.	Pre	Post	1.81	UP	31.60	0.459549	
CGI_10005892	.	Pre	Post	1.81	DOWN	9.81	0.503542	
CGI_10005930	.	Pre	Post	1.81	UP	8.16	0.513392	
CGI_10006834	.	Pre	Post	1.81	DOWN	12.22	0.434654	
CGI_10007013	.	Pre	Post	1.81	DOWN	66.73	0.16381	
CGI_10007695	.	Pre	Post	1.81	UP	19.09	0.4077	
CGI_10007706	.	Pre	Post	1.81	UP	22.83	0.265129	
CGI_10007845	.	Pre	Post	1.81	DOWN	24.25	0.877153	
CGI_10008717	.	Pre	Post	1.81	UP	302.49	0.390604	
CGI_10008754	.	Pre	Post	1.81	DOWN	71.25	0.348845	
CGI_10009416	.	Pre	Post	1.81	DOWN	35.23	0.607751	
CGI_10009797	.	Pre	Post	1.81	UP	1032.90	0.270339	
CGI_10009861	.	Pre	Post	1.81	DOWN	2.85	0.691443	
CGI_10009987	.	Pre	Post	1.81	DOWN	2788.47	0.360712	
CGI_10010029	.	Pre	Post	1.81	DOWN	36.81	0.203976	
CGI_10010728	.	Pre	Post	1.81	DOWN	3.19	0.617386	
CGI_10010860	.	Pre	Post	1.81	DOWN	626.88	0.459074	
CGI_10011154	.	Pre	Post	1.81	UP	15.73	0.447394	
CGI_10011196	.	Pre	Post	1.81	UP	30.90	0.34699	
CGI_10011306	.	Pre	Post	1.81	UP	21.61	0.262629	
CGI_10011344	.	Pre	Post	1.81	UP	108.70	0.177151	
CGI_10011395	.	Pre	Post	1.81	DOWN	35.78	0.775368	
CGI_10012718	.	Pre	Post	1.81	DOWN	23.91	0.320191	
CGI_10013437	.	Pre	Post	1.81	UP	4.18	0.544974	
CGI_10014172	.	Pre	Post	1.81	UP	5.60	0.42179	
CGI_10014314	.	Pre	Post	1.81	DOWN	17.29	0.235803	
CGI_10015195	.	Pre	Post	1.81	UP	7.90	0.400008	
CGI_10015954	.	Pre	Post	1.81	DOWN	8.81	0.389634	
CGI_10016618	.	Pre	Post	1.81	UP	7.78	0.407648	
CGI_10016692	.	Pre	Post	1.81	UP	4.24	0.533762	
CGI_10016923	.	Pre	Post	1.81	UP	7.00	0.672305	
CGI_10016975	.	Pre	Post	1.81	UP	43.26	0.382213	
CGI_10017004	.	Pre	Post	1.81	UP	20.55	0.248407	
CGI_10017338	.	Pre	Post	1.81	UP	12.52	0.268464	
CGI_10018260	.	Pre	Post	1.81	UP	20.35	0.380696	
CGI_10018365	.	Pre	Post	1.81	DOWN	93.00	0.303418	
CGI_10018880	.	Pre	Post	1.81	UP	87.55	0.490957	
CGI_10019575	.	Pre	Post	1.81	DOWN	9.49	0.417817	
CGI_10019625	.	Pre	Post	1.81	UP	5.46	0.456901	
CGI_10019906	.	Pre	Post	1.81	DOWN	25.58	0.28697	
CGI_10020532	.	Pre	Post	1.81	UP	24.92	0.245081	
CGI_10020909	.	Pre	Post	1.81	DOWN	39.20	0.244878	
CGI_10021535	.	Pre	Post	1.81	UP	6.28	0.493144	
CGI_10021552	.	Pre	Post	1.81	DOWN	50.37	0.422215	
CGI_10021659	.	Pre	Post	1.81	DOWN	4.01	0.516876	
CGI_10021682	.	Pre	Post	1.81	DOWN	164.78	0.207782	
CGI_10022642	.	Pre	Post	1.81	DOWN	15.90	0.324761	
CGI_10022748	.	Pre	Post	1.81	UP	12.14	0.286478	
CGI_10022834	.	Pre	Post	1.81	DOWN	37.15	0.328823	
CGI_10023030	.	Pre	Post	1.81	UP	8.07	0.535481	
CGI_10023530	.	Pre	Post	1.81	UP	8.11	0.550777	
CGI_10023746	.	Pre	Post	1.81	DOWN	73.20	0.207962	
CGI_10024044	.	Pre	Post	1.81	DOWN	12.51	0.414991	
CGI_10024471	.	Pre	Post	1.81	UP	17.39	0.19621	
CGI_10025412	.	Pre	Post	1.81	UP	4.85	0.657889	
CGI_10025667	.	Pre	Post	1.81	UP	61.81	0.580002	
CGI_10026175	.	Pre	Post	1.81	DOWN	302.25	0.624562	
CGI_10026188	.	Pre	Post	1.81	DOWN	33.08	0.61675	
CGI_10027052	.	Pre	Post	1.81	DOWN	26.42	0.532526	
XLOC_002370	-	Pre	Post	1.81	DOWN	13.45	0.283358	
XLOC_002438	-	Pre	Post	1.81	UP	5.14	0.452747	
XLOC_002496	CGI_10019708	Pre	Post	1.81	UP	4.37	0.445139	
XLOC_005600	CGI_10020821,CGI_10020823	Pre	Post	1.81	UP	13.22	0.398846	
XLOC_007799	-	Pre	Post	1.81	UP	16.74	0.351111	
XLOC_008491	CGI_10013251	Pre	Post	1.81	UP	3.10	0.802633	
XLOC_009566	CGI_10026515	Pre	Post	1.81	UP	12.13	0.894283	
XLOC_013166	-	Pre	Post	1.81	UP	12.35	0.384665	
XLOC_014735	CGI_10010829	Pre	Post	1.81	UP	4.92	0.764236	
XLOC_018349	-	Pre	Post	1.81	DOWN	37.13	0.765617	
XLOC_021486	-	Pre	Post	1.81	DOWN	2.92	0.672373	
XLOC_022497	CGI_10004802	Pre	Post	1.81	UP	146.27	0.376278	
XLOC_023336	-	Pre	Post	1.81	UP	243.90	0.625093	
XLOC_025644	CGI_10027044	Pre	Post	1.81	UP	7.70	0.672832	
XLOC_026383	-	Pre	Post	1.81	DOWN	8.30	0.67821	
XLOC_026754	CGI_10013659	Pre	Post	1.81	UP	4.52	0.553833	
XLOC_027360	CGI_10007978	Pre	Post	1.81	DOWN	7.22	0.568435	
XLOC_027604	-	Pre	Post	1.81	UP	3.75	0.686938	
XLOC_027797	CGI_10018496	Pre	Post	1.81	UP	2.86	0.668733	
XLOC_027998	-	Pre	Post	1.81	UP	3.19	0.634242	
XLOC_028173	-	Pre	Post	1.81	DOWN	1.74	0.861769	
XLOC_034968	-	Pre	Post	1.81	UP	13.42	0.541209	
XLOC_035679	-	Pre	Post	1.81	UP	1.93	0.651965	
CGI_10000289	.	Pre	Post	1.80	UP	1.71	0.554638	
CGI_10000434	.	Pre	Post	1.80	UP	34.18	0.539002	
CGI_10001409	.	Pre	Post	1.80	UP	17.81	0.415681	
CGI_10005571	.	Pre	Post	1.80	DOWN	3.71	0.515338	
CGI_10005807	.	Pre	Post	1.80	UP	1.61	0.843682	
CGI_10006763	.	Pre	Post	1.80	DOWN	23.43	0.279436	
CGI_10007149	.	Pre	Post	1.80	DOWN	3.21	0.562693	
CGI_10007655	.	Pre	Post	1.80	UP	5.43	0.399512	
CGI_10007979	.	Pre	Post	1.80	UP	1.97	0.564965	
CGI_10009654	.	Pre	Post	1.80	UP	3.00	0.814394	
CGI_10011169	.	Pre	Post	1.80	UP	5.56	0.404438	
CGI_10011227	.	Pre	Post	1.80	DOWN	8.94	0.622845	
CGI_10012176	.	Pre	Post	1.80	DOWN	4.82	0.381872	
CGI_10012644	.	Pre	Post	1.80	UP	9.03	0.321515	
CGI_10012662	.	Pre	Post	1.80	DOWN	35.92	0.264498	
CGI_10012872	.	Pre	Post	1.80	DOWN	14.50	0.895986	
CGI_10012983	.	Pre	Post	1.80	UP	22.51	0.317685	
CGI_10013807	.	Pre	Post	1.80	UP	4.00	0.458991	
CGI_10014448	.	Pre	Post	1.80	DOWN	65.81	0.380557	
CGI_10014873	.	Pre	Post	1.80	DOWN	12.61	0.656225	
CGI_10016334	.	Pre	Post	1.80	UP	2.52	0.580642	
CGI_10016383	.	Pre	Post	1.80	DOWN	2.78	0.570107	
CGI_10016696	.	Pre	Post	1.80	UP	4.68	0.661519	
CGI_10017065	.	Pre	Post	1.80	UP	3.24	0.896488	
CGI_10017272	.	Pre	Post	1.80	UP	18.44	0.898451	
CGI_10018654	.	Pre	Post	1.80	DOWN	4.36	0.330254	
CGI_10019150	.	Pre	Post	1.80	UP	2.91	0.727965	
CGI_10019275	.	Pre	Post	1.80	UP	2.35	0.596027	
CGI_10019296	.	Pre	Post	1.80	DOWN	23.42	0.263334	
CGI_10019837	.	Pre	Post	1.80	DOWN	2.92	0.479741	
CGI_10020380	.	Pre	Post	1.80	UP	15.89	0.534417	
CGI_10020735	.	Pre	Post	1.80	UP	19.65	0.504662	
CGI_10021403	.	Pre	Post	1.80	DOWN	2.62	0.559404	
CGI_10021931	.	Pre	Post	1.80	DOWN	23.11	0.293844	
CGI_10022174	.	Pre	Post	1.80	DOWN	3.00	0.556567	
CGI_10022399	.	Pre	Post	1.80	DOWN	169.29	0.33343	
CGI_10023210	.	Pre	Post	1.80	DOWN	181.54	0.483562	
CGI_10023225	.	Pre	Post	1.80	DOWN	33.64	0.266388	
CGI_10024339	.	Pre	Post	1.80	DOWN	17.72	0.399951	
CGI_10024396	.	Pre	Post	1.80	DOWN	10.66	0.308791	
CGI_10024661	.	Pre	Post	1.80	DOWN	85.30	0.406709	
CGI_10024724	.	Pre	Post	1.80	DOWN	10.96	0.397834	
CGI_10027232	.	Pre	Post	1.80	DOWN	64.55	0.216039	
CGI_10027847	.	Pre	Post	1.80	DOWN	113.62	0.182588	
CGI_10027947	.	Pre	Post	1.80	UP	1.91	0.861876	
XLOC_000004	-	Pre	Post	1.80	DOWN	1133.28	0.399457	
XLOC_000463	CGI_10000135	Pre	Post	1.80	DOWN	53.68	0.82105	
XLOC_000564	-	Pre	Post	1.80	UP	57.41	0.229329	
XLOC_001624	-	Pre	Post	1.80	DOWN	8.21	0.261986	
XLOC_001929	-	Pre	Post	1.80	DOWN	2.81	0.694269	
XLOC_002829	CGI_10010179	Pre	Post	1.80	DOWN	4.17	0.622124	
XLOC_002994	-	Pre	Post	1.80	UP	382.76	0.652748	
XLOC_004750	-	Pre	Post	1.80	DOWN	10.33	0.45108	
XLOC_006177	-	Pre	Post	1.80	UP	19.17	0.610739	
XLOC_009250	CGI_10028241	Pre	Post	1.80	DOWN	3.32	0.887341	
XLOC_009842	-	Pre	Post	1.80	DOWN	78.16	0.589875	
XLOC_010216	-	Pre	Post	1.80	UP	4.77	0.687671	
XLOC_012144	-	Pre	Post	1.80	UP	10.00	0.577197	
XLOC_012650	-	Pre	Post	1.80	DOWN	2.79	0.591519	
XLOC_013866	-	Pre	Post	1.80	DOWN	6.14	0.845328	
XLOC_014747	-	Pre	Post	1.80	UP	18.94	0.654243	
XLOC_015764	CGI_10025371	Pre	Post	1.80	UP	26.03	0.411656	
XLOC_015865	-	Pre	Post	1.80	DOWN	3.88	0.507809	
XLOC_017045	-	Pre	Post	1.80	DOWN	3.99	0.777813	
XLOC_017215	CGI_10019121	Pre	Post	1.80	UP	8.26	0.459811	
XLOC_017516	-	Pre	Post	1.80	DOWN	1605.93	0.203426	
XLOC_021587	CGI_10006991	Pre	Post	1.80	DOWN	6.79	0.886155	
XLOC_021681	-	Pre	Post	1.80	DOWN	6.22	0.718575	
XLOC_022110	-	Pre	Post	1.80	DOWN	295.74	0.734305	
XLOC_022201	-	Pre	Post	1.80	UP	151.41	0.28289	
XLOC_022808	-	Pre	Post	1.80	UP	2.53	0.675602	
XLOC_023643	CGI_10006117	Pre	Post	1.80	UP	710.37	0.844728	
XLOC_026407	CGI_10011816	Pre	Post	1.80	UP	4.15	0.869721	
XLOC_026434	-	Pre	Post	1.80	DOWN	4.46	0.749469	
XLOC_027023	CGI_10016812	Pre	Post	1.80	DOWN	68.03	0.392063	
XLOC_028498	tRNA-Pseudo	Pre	Post	1.80	UP	15.50	0.449147	
XLOC_028926	CGI_10009383	Pre	Post	1.80	DOWN	3.52	0.547595	
XLOC_030983	-	Pre	Post	1.80	UP	3.69	0.630775	
XLOC_031250	CGI_10018438	Pre	Post	1.80	UP	35.96	0.781494	
XLOC_031302	-	Pre	Post	1.80	DOWN	21.72	0.24051	
XLOC_033398	-	Pre	Post	1.80	UP	30.34	0.756122	
XLOC_033547	-	Pre	Post	1.80	UP	5.07	0.475659	
XLOC_035104	CGI_10009062	Pre	Post	1.80	DOWN	471.34	0.918504	
CGI_10000482	.	Pre	Post	1.79	UP	5.90	0.735943	
CGI_10000884	.	Pre	Post	1.79	UP	2.03	0.664384	
CGI_10002760	.	Pre	Post	1.79	UP	2.27	0.625049	
CGI_10002794	.	Pre	Post	1.79	UP	5.49	0.630775	
CGI_10005061	.	Pre	Post	1.79	UP	15.38	0.903766	
CGI_10006836	.	Pre	Post	1.79	UP	52.51	0.480171	
CGI_10006995	.	Pre	Post	1.79	DOWN	40.82	0.206657	
CGI_10007386	.	Pre	Post	1.79	UP	8.21	0.438592	
CGI_10007686	.	Pre	Post	1.79	UP	8.07	0.511305	
CGI_10007807	.	Pre	Post	1.79	DOWN	8.97	0.46809	
CGI_10007944	.	Pre	Post	1.79	DOWN	1.73	0.559084	
CGI_10008268	.	Pre	Post	1.79	UP	6.79	0.378905	
CGI_10008541	.	Pre	Post	1.79	DOWN	5.93	0.443364	
CGI_10008648	.	Pre	Post	1.79	UP	4.41	0.500428	
CGI_10008729	.	Pre	Post	1.79	UP	61.52	0.607281	
CGI_10009069	.	Pre	Post	1.79	UP	65.02	0.28573	
CGI_10009106	.	Pre	Post	1.79	DOWN	69.95	0.296635	
CGI_10009181	.	Pre	Post	1.79	UP	4.37	0.596173	
CGI_10009616	.	Pre	Post	1.79	UP	13.69	0.254543	
CGI_10010480	.	Pre	Post	1.79	DOWN	232.67	0.203574	
CGI_10011007	.	Pre	Post	1.79	UP	31.00	0.239967	
CGI_10011140	.	Pre	Post	1.79	UP	2.14	0.659003	
CGI_10013099	.	Pre	Post	1.79	UP	3.23	0.528467	
CGI_10013296	.	Pre	Post	1.79	UP	53.03	0.222742	
CGI_10014084	.	Pre	Post	1.79	UP	7.17	0.39125	
CGI_10014144	.	Pre	Post	1.79	UP	27.71	0.447808	
CGI_10014992	.	Pre	Post	1.79	UP	66.02	0.742066	
CGI_10015273	.	Pre	Post	1.79	UP	122.90	0.562275	
CGI_10016485	.	Pre	Post	1.79	UP	23.59	0.330877	
CGI_10016510	.	Pre	Post	1.79	DOWN	11.14	0.215342	
CGI_10017189	.	Pre	Post	1.79	DOWN	31.97	0.474714	
CGI_10017472	.	Pre	Post	1.79	DOWN	13.98	0.262748	
CGI_10018450	.	Pre	Post	1.79	UP	72.33	0.256966	
CGI_10019658	.	Pre	Post	1.79	DOWN	25.85	0.226455	
CGI_10019686	.	Pre	Post	1.79	UP	9.73	0.371627	
CGI_10019972	.	Pre	Post	1.79	UP	20.73	0.204226	
CGI_10020452	.	Pre	Post	1.79	DOWN	11.14	0.440514	
CGI_10020465	.	Pre	Post	1.79	DOWN	12.39	0.412405	
CGI_10020667	.	Pre	Post	1.79	UP	1.65	0.510609	
CGI_10020749	.	Pre	Post	1.79	UP	4.02	0.531902	
CGI_10020830	.	Pre	Post	1.79	DOWN	5.20	0.764646	
CGI_10022824	.	Pre	Post	1.79	UP	112.96	0.201588	
CGI_10022901	.	Pre	Post	1.79	DOWN	102.10	0.285167	
CGI_10023445	.	Pre	Post	1.79	UP	11.13	0.534417	
CGI_10023534	.	Pre	Post	1.79	UP	21.70	0.297924	
CGI_10023667	.	Pre	Post	1.79	DOWN	5.28	0.411146	
CGI_10023721	.	Pre	Post	1.79	DOWN	12.35	0.260479	
CGI_10023740	.	Pre	Post	1.79	DOWN	21.27	0.498234	
CGI_10024843	.	Pre	Post	1.79	DOWN	43.90	0.604352	
CGI_10025080	.	Pre	Post	1.79	UP	17.31	0.250553	
CGI_10025830	.	Pre	Post	1.79	DOWN	17.18	0.26701	
CGI_10026148	.	Pre	Post	1.79	UP	5921.39	0.40676	
CGI_10026556	.	Pre	Post	1.79	DOWN	9.76	0.278525	
CGI_10026981	.	Pre	Post	1.79	UP	15.99	0.490744	
CGI_10027095	.	Pre	Post	1.79	DOWN	18.22	0.237791	
CGI_10027297	.	Pre	Post	1.79	DOWN	39.40	0.34699	
CGI_10027492	.	Pre	Post	1.79	UP	5.36	0.536802	
CGI_10027733	.	Pre	Post	1.79	DOWN	72.89	0.300812	
CGI_10027998	.	Pre	Post	1.79	UP	6.93	0.417033	
CGI_10028047	.	Pre	Post	1.79	DOWN	6.39	0.794901	
CGI_10028197	.	Pre	Post	1.79	UP	15.62	0.5001	
XLOC_000045	-	Pre	Post	1.79	UP	6.57	0.792799	
XLOC_000108	-	Pre	Post	1.79	UP	34.03	0.446942	
XLOC_000158	-	Pre	Post	1.79	UP	7.90	0.566856	
XLOC_000167	-	Pre	Post	1.79	DOWN	9.24	0.680724	
XLOC_000287	-	Pre	Post	1.79	DOWN	11.54	0.526697	
XLOC_000651	-	Pre	Post	1.79	UP	30.15	0.710189	
XLOC_000681	-	Pre	Post	1.79	UP	60.29	0.749273	
XLOC_002662	-	Pre	Post	1.79	DOWN	20.07	0.785008	
XLOC_004478	-	Pre	Post	1.79	UP	154.48	0.161272	
XLOC_005800	-	Pre	Post	1.79	DOWN	12.75	0.39148	
XLOC_006229	-	Pre	Post	1.79	UP	4.76	0.624356	
XLOC_007931	-	Pre	Post	1.79	DOWN	3.84	0.813844	
XLOC_011889	CGI_10014872	Pre	Post	1.79	UP	2.07	0.774862	
XLOC_011935	-	Pre	Post	1.79	UP	10.01	0.590176	
XLOC_012922	-	Pre	Post	1.79	UP	67.36	0.709819	
XLOC_014948	-	Pre	Post	1.79	DOWN	13.80	0.773505	
XLOC_015037	CGI_10027818	Pre	Post	1.79	UP	68.84	0.399176	
XLOC_015233	-	Pre	Post	1.79	UP	3.68	0.419899	
XLOC_015886	-	Pre	Post	1.79	UP	5.24	0.898979	
XLOC_015897	-	Pre	Post	1.79	UP	23.43	0.815597	
XLOC_016244	CGI_10020044	Pre	Post	1.79	UP	3.84	0.812856	
XLOC_016443	-	Pre	Post	1.79	UP	47.27	0.503341	
XLOC_016710	-	Pre	Post	1.79	UP	4.93	0.754161	
XLOC_018161	-	Pre	Post	1.79	DOWN	85.73	0.658964	
XLOC_020199	CGI_10023539	Pre	Post	1.79	DOWN	12.06	0.381489	
XLOC_023008	-	Pre	Post	1.79	DOWN	62.08	0.255539	
XLOC_023468	CGI_10018912	Pre	Post	1.79	DOWN	9.49	0.469805	
XLOC_023779	-	Pre	Post	1.79	DOWN	16.70	0.581301	
XLOC_024451	CGI_10007343	Pre	Post	1.79	DOWN	4.29	0.843784	
XLOC_024563	-	Pre	Post	1.79	UP	335.89	0.168638	
XLOC_026181	-	Pre	Post	1.79	UP	72.92	0.479741	
XLOC_026589	CGI_10012416	Pre	Post	1.79	UP	19.56	0.365561	
XLOC_028671	-	Pre	Post	1.79	UP	17.45	0.572811	
XLOC_031391	-	Pre	Post	1.79	DOWN	7.13	0.743841	
XLOC_031418	CGI_10014960	Pre	Post	1.79	DOWN	2.30	0.818943	
XLOC_033200	-	Pre	Post	1.79	DOWN	58.55	0.668167	
XLOC_033400	-	Pre	Post	1.79	UP	3.43	0.761068	
XLOC_034435	-	Pre	Post	1.79	UP	1237.59	0.367279	
XLOC_034684	tRNA-Pseudo	Pre	Post	1.79	DOWN	3.81	0.632752	
XLOC_035606	-	Pre	Post	1.79	DOWN	7.01	0.515812	
CGI_10000612	.	Pre	Post	1.78	UP	82.45	0.86431	
CGI_10000660	.	Pre	Post	1.78	UP	4.86	0.561454	
CGI_10000699	.	Pre	Post	1.78	UP	3.17	0.574773	
CGI_10001661	.	Pre	Post	1.78	UP	4.03	0.659035	
CGI_10002108	.	Pre	Post	1.78	DOWN	10.21	0.424364	
CGI_10002617	.	Pre	Post	1.78	DOWN	22.64	0.326674	
CGI_10004240	.	Pre	Post	1.78	UP	2.88	0.598709	
CGI_10004864	.	Pre	Post	1.78	DOWN	153.39	0.295617	
CGI_10005085	.	Pre	Post	1.78	DOWN	28.89	0.442408	
CGI_10005743	.	Pre	Post	1.78	DOWN	1.97	0.656225	
CGI_10006304	.	Pre	Post	1.78	UP	56.40	0.382942	
CGI_10007213	.	Pre	Post	1.78	UP	6.30	0.679947	
CGI_10007423	.	Pre	Post	1.78	UP	3.24	0.476188	
CGI_10008327	.	Pre	Post	1.78	UP	41.66	0.361689	
CGI_10008439	.	Pre	Post	1.78	DOWN	18.83	0.254771	
